Song Name,Singer Name,Song Audio,Type,Improved_Type,Mood_Tag,Final_Type
CHALE AANA,Armaan M,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/61502cc9-bfc6-4a46-9e9f-68cc331acea4.mp3,Other,Other,Neutral,Other
Isq Risk,Rahat Fateh Ali Khan,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/f8f16e3c-14d3-4ec2-bb7c-6ddb3992ad15.mp3,Other,Other,Neutral,Other
Bahara,Shreya Ghoshal,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/061cb37c-4d60-46d9-b2e6-fb29d896b70e.mp3,Other,Other,Neutral,Other
Tu Hai Ki Nahi, Ankit Tiwari,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a810da39-a8fa-467e-a271-12addfd91db0.mp3,Other,Other,Neutral,Other
Sunny Sunny Yaariyan,YO YO HONEY SINGH | NEHA KAKKAR,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/fd5299ee-7d76-487e-a3c8-91c1d5859c16.mp3,Other,Other,Neutral,Other
Tera Ban Jaunga,Tulsi Kumar | Akhil Sachdeva,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/c2c05093-8652-41f2-9bef-65697805fada.mp3,Other,Other,Neutral,Other
Moh Moh Ke Dhaage,Monali,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/dd60c3af-c054-449d-a01e-1fdc0e8d8db0.mp3,Other,Other,Neutral,Other
Jeene Laga Hoon,Atif Aslam | Shreya Ghoshal,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/e7b4d551-414e-4110-a0a4-8b87be81df08.mp3,Other,Happy,Uplifting,Happy
Jogi,Arko,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/00f2dffb-be1f-48ac-96c5-cec3a3960afb.mp3,Other,Other,Neutral,Other
Maiyya Mainu,Sachet Tandon,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/c75fde5a-129d-497b-9157-72455f4814a2.mp3,Other,Other,Neutral,Other
BOL DO NA ZARA,Armaan Malik,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/77d9c50d-8416-4494-9ad6-6f05e1e12ad1.mp3,Other,Other,Neutral,Other
Bang Bang,Benny | Neeti,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/711f6e3c-e9bb-47e9-ae3a-97b017c95896.mp3,Other,Other,Neutral,Other
Sooraj Dooba Hain,Arijit singh | Aditi Singh Sharma,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/b2ff64f2-d90d-4115-9537-11d3e2f4b925.mp3,Other,Other,Neutral,Other
Kaise Hua,Vishal Mishra,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/934bb7aa-f7a7-4125-a450-bb48ec826af9.mp3,Other,Other,Neutral,Other
Tujhe Bhula Diya,Mohit Chauhan | Shekhar Ravjiani |Shruti Pathak,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/fbc1e51c-34c0-4b70-b994-467d37dbecac.mp3,Other,Other,Neutral,Other
Mere Sohneya,Sachet Tandon | Parampara Thakur,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/ff43f818-f7b4-473b-813e-92ffeedfef18.mp3,Other,Other,Neutral,Other
Aayi Nai,Pawan Singh,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/bd5183dd-f5c7-410d-a2d6-91e2e7d724c4.mp3,Other,Other,Neutral,Other
Gerua,Arijit Singh | Antara Mitra  ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/7ad9e840-c0f0-4455-b755-1be391176ad5.mp3,Other,Other,Neutral,Other
Tere Liye,Atif Aslam | Shreya Ghoshal,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/902c8f7d-c2d5-4129-8811-5b4992bb4bd3.mp3,Sad,Sad,Sad,Sad
Falak Tak,Udit Narayan | Mahalaxmi Iyer,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/6b655e39-c135-4878-add8-b78dd5f3c6dc.mp3,Other,Other,Neutral,Other
Naino Ne Baandhi,Arko,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/0afb098d-5a87-40e1-8fff-b930c289aa5a.mp3,Other,Other,Neutral,Other
Saiyaara," Mohit Chauhan, Tarannum, Sohail Sen",https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/17b469b0-4366-47de-9161-da3f3e662258.mp3,Other,Other,Neutral,Other
Sadi Gali,Lehmber Hussainpuri,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/4e64056d-ce42-463b-ac3b-aa2026ccece0.mp3,Sad,Sad,Melancholic,Sad
Ae Dil Hai Mushkil,Arijit,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/12cfb07a-0670-48b5-b9bb-b70f0614b8ce.mp3,Sad,Sad,Romantic,Sad
Chaar Botal Vodka,Yo Yo Honey Singh,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/0b338010-523c-4689-831d-52965eed831e.mp3,Other,Other,Neutral,Other
Akh Lad Jaave,Warina H,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/5b130226-4883-4a5a-8963-4c71ac6b255d.mp3,Other,Other,Neutral,Other
Subha Hone Na De,Mika Singh,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/601b3a5e-3898-4eac-aec5-431de7dc9efa.mp3,Other,Other,Neutral,Other
Vaaste,Dhvani Bhanushali,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/ed0ccf99-0a5a-43b4-a34d-ae28bc178c75.mp3,Other,Other,Neutral,Other
Soni De Nakhre,Sajid | Wajid,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/41ccc9c3-ce30-4082-971d-bf4c61f9fe88.mp3,Other,Other,Neutral,Other
Dil Meri Na Sune,Atif Aslam | Himesh Reshammiya,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a7e1130a-f300-4b5a-b872-c5a692512a78.mp3,Sad,Sad,Romantic,Sad
MATARGASHTI,MOHIT CHAUHAN,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/0eebb7db-1709-4fd2-939a-982badd2041d.mp3,Other,Other,Neutral,Other
Tera Fitoor ,Arijit Singh,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/00c88d28-af8a-4787-888b-e92474c05ab4.mp3,Other,Other,Neutral,Other
Galliyan,Ankit Tiwari,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/f5d6a246-da25-4ef1-acf1-869de9baa725.mp3,Other,Other,Neutral,Other
Manali Trance,Yo Yo Honey Singh,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/2bad20e5-7df3-4f3c-8109-87123f9d3204.mp3,Other,Other,Neutral,Other
Rait Zara Si,Arijit Singh | Shashaa Tirupati,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a94efc5b-5ade-4095-b33a-a0bc489f7a64.mp3,Other,Other,Neutral,Other
Dil Jhoom,Arijit Singh,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a92513cb-3c08-4833-9677-61ffc87fd07f.mp3,Sad,Sad,Romantic,Sad
Rabba Janda,Jubin Nautiyal,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/1244d34d-4044-4945-b645-2a1062cce2da.mp3,Other,Other,Neutral,Other
Naina Da Kya Kasoor,Amit Trivedi,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/f2d3aca9-852e-4957-a9b3-be27e8bbb618.mp3,Other,Other,Neutral,Other
Chaudhavi Shab,Shreya Ghoshal,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/93ef1974-7fe4-48b6-b79a-1796a9548636.mp3,Other,Other,Neutral,Other
Gali Gali,Neha Kakkar,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/63b4fb27-85fc-4710-a518-ace2f0441353.mp3,Other,Other,Neutral,Other
Hookah Bar, Himesh Reshammiya,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/aa649f42-0e8b-4cb3-b4df-eab0a4739732.mp3,Other,Other,Neutral,Other
Tareefan,Badshah,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/16e1431c-3226-4886-96d2-fe685d9822dc.mp3,Other,Other,Neutral,Other
Tu Meri,Vishal Shekhar,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/f62ae780-12d6-499e-abab-0dc46634c42a.mp3,Other,Other,Neutral,Other
Ve Maahi,Arijit Singh |  Asees Kaur  ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/b5d59295-065f-4a2a-a168-d90df920bcfc.mp3,Other,Other,Neutral,Other
Leja Re,Dhvani Bhanushali,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/81329e3d-f023-475b-8115-678083ce7110.mp3,Other,Other,Neutral,Other
Manohari,Divya Kumar | Neeti Mohan,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/57dc0954-a7e9-4766-b82e-653e99003611.mp3,Other,Other,Neutral,Other
Besharmi Ki Height ,Benny Dayal | Shalmali Kholgade,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/5ad30022-5c71-4a5a-b722-e0f58d124ac5.mp3,Other,Other,Neutral,Other
Baarish, Ash King | Sashaa,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/9706c33c-e873-487b-bb13-ba1afa4a01ca.mp3,Other,Other,Neutral,Other
Najaa,Pav Dharia | Nikhita,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/352d5594-52ed-4143-9d48-1c451380a8d5.mp3,Other,Other,Neutral,Other
Malang,Ved Sharma,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/f2717da9-29a4-4877-accc-347fbb957937.mp3,Other,Other,Neutral,Other
Balma,Asin,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/04db6631-62f7-4033-b01e-cbd986e05d64.mp3,Other,Other,Neutral,Other
Dil Se Dil Tak,"Laqshay Kapoor, Akashdeep Sengupta, Suvarna Tiwari",https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/81f87ba3-e847-4025-aaee-a0160bb3fbd3.mp3,Sad,Sad,Romantic,Sad
Kamli,Sunidhi Chauhan,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/17ba68c0-823b-4dd9-972f-f56af29f6f3c.mp3,Other,Other,Neutral,Other
Buzz,Aastha Gill,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/e3a43ad8-36ec-4e96-bc27-008dcf9850fe.mp3,Other,Other,Neutral,Other
JALTE DIYE,ANWESSHAA,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/4fe4f07e-c7d5-4bdd-b60b-082e368678a1.mp3,Other,Other,Neutral,Other
Oh Oh Jane Jaana,Kamaal Khan,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/04971bae-daf9-415c-803f-88df7e276d54.mp3,Other,Romantic,Romantic,Romantic
 Kaise Mujhe,Benny Dayal | Shreya Ghosal,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/cd5fc92e-f69b-4752-bbec-9382fb37ecac.mp3,Other,Other,Neutral,Other
Kamariya,Aastha Gill | Divya Kumar,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/e9d28fce-ff70-4fcf-a378-a1ec9bd3d286.mp3,Other,Other,Neutral,Other
Yaar Naa Miley,Yo Yo Honey Singh,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/64a795ea-8536-49cf-85ed-247fe947253c.mp3,Other,Other,Neutral,Other
Akhiyaan Gulaab,Mitraz,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/b2ba964c-6813-4393-999d-1ebc8380ba57.mp3,Other,Other,Neutral,Other
Kusu Kusu,Zahrah S Khan  | Dev Negi ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/57419f4a-5a88-47e9-acba-d5bbe00ccc94.mp3,Other,Other,Neutral,Other
Thumkeshwari,Ash King | Divya Kumar,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/800e03ed-c229-48a2-84d5-f972612f0beb.mp3,Other,Other,Neutral,Other
Aankhon Aankhon,Yo Yo Honey Singh,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/99539ad4-af06-4b07-9c76-7d637675b3d2.mp3,Other,Other,Neutral,Other
Humnava Mere,Jubin Nautiyal,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/465ff95a-8ece-4893-8f64-f5ff4cb0bb5f.mp3,Other,Other,Neutral,Other
 Nachange Saari Raat,"NEERAJ SHRIDHAR,TULSI KUMAR",https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/51a8e461-e876-4f81-9891-1bd0f120887d.mp3,Other,Other,Neutral,Other
Galat Baat Hai,"NEETI MOHAN, JAVED ALI",https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/ba6ce4bf-d9b0-4ee9-8815-dc1043cc9ec2.mp3,Other,Other,Neutral,Other
Tenu Leke,Sonu Nigam | Mahalakshmi Iyer,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/15515f7f-6b58-4d8d-99b0-24e24ce50e5b.mp3,Other,Other,Neutral,Other
Maula Mere Maula ,Roop Kumar Rathod,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/ec685079-6b37-43cd-9dc4-209b3417ce14.mp3,Other,Other,Neutral,Other
Tip Tip,Udit N | Alka Y | Tanishk,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/23b87d68-0e71-4914-a734-e6d164e0102a.mp3,Other,Other,Neutral,Other
Aa Re Pritam Pyaare,Mamta Sharma|Sajid Wajid,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/18d8b3e5-b30d-4eee-b593-2195bbadee1d.mp3,Other,Other,Neutral,Other
Ek Toh Kum Zindagani,Neha Kakkar | Yash Narvekar,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/ad80557f-0c95-4c39-b645-38733ad2ddac.mp3,Other,Other,Neutral,Other
Manike,Yohani | Jubin Nautiyal,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/23ee894b-9b4e-49a6-823c-71a8232aa745.mp3,Other,Other,Neutral,Other
BIBA,Marshmello x Pritam,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/d3dd0165-4c71-49bf-a9ee-db88a06016fb.mp3,Other,Other,Neutral,Other
LUV LETTER,KANIKA KAPOOR,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/fc1dc9fe-509d-4f62-83f3-b3db8605b028.mp3,Other,Other,Neutral,Other
Tera Hua,Atif Aslam,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/6f535ff6-6d31-4510-9513-e81f01ecf801.mp3,Other,Other,Neutral,Other
Rangtaari,Yo Yo Honey Singh |Tanishk Bagchi,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/eb7ab739-4d57-4162-81f5-7b0ac3bae473.mp3,Other,Happy,Upbeat,Happy
AAJ UNSE MILNA HAI,SHAAN,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/612e93a2-4ea3-469e-8e36-a54e6a424f30.mp3,Other,Other,Neutral,Other
Main Tera Boyfriend,Arijit S | Neha K,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/4e1e0a78-f650-436b-96e9-3b4762c75548.mp3,Other,Other,Neutral,Other
Photo,Karan Sehmbi ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/61131072-a295-4ebc-8a36-65782dc65d09.mp3,Other,Other,Neutral,Other
Aaj dil Shaayraana,Arijit Singh,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/b51880ec-d93d-4b27-80d0-dfe62efb95d4.mp3,Sad,Sad,Romantic,Sad
Dil Mein Ho Tum,Armaan Malik,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/ac94355a-d6f5-412a-8e99-4523dbc452f1.mp3,Sad,Sad,Romantic,Sad
Lat Lag Gayee,Benny Dayal & Shalmali Kholgade,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/388b282e-bdea-4d8f-a978-f01748fb46a6.mp3,Other,Other,Neutral,Other
Lal Dupatta ,Alka Yagnik | Udit Narayan,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/f0b8f194-5016-4729-9ad2-d5224d55fc48.mp3,Other,Other,Neutral,Other
Aaj Sajeya,Alaya F,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/203aaf3f-e87e-4352-9c1c-c7c88ac66933.mp3,Other,Other,Neutral,Other
Ek Do Teen,Palak Muchhal ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a9241155-d51d-4ad3-ac7c-e4650bb7d549.mp3,Other,Other,Neutral,Other
Saree Ke Fall Sa,Pritam,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/205b7020-3260-457a-8723-6f3b83adbc01.mp3,Other,Other,Neutral,Other
Paani Paani,Badshah,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/4ce01c25-d9e1-41c3-8b0a-e612283cd72c.mp3,Other,Other,Neutral,Other
Aao Kabhi Haveli Pe,Badshah | Nikhita Gandhi,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/1a28f797-9215-4a3d-bd7b-a0245a507129.mp3,Other,Other,Neutral,Other
Oh Ho Ho Ho,Sukhbir | Ikka,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/27e5af67-6031-41cf-878a-bf91021bf39a.mp3,Other,Other,Neutral,Other
Hook Up,Shekhar | Neha Kakkar,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/89ba55d3-161f-44ab-b500-5e4df8c11993.mp3,Other,Other,Neutral,Other
Laila Main Laila, Pawni Pandey,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/2f757dae-4f87-4903-9b8c-d98f0f8494c9.mp3,Other,Other,Neutral,Other
Tabaah Ho Gaye,Shreya,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/3f093d6c-0d46-4411-8cac-2fd81d681b6f.mp3,Other,Other,Neutral,Other
Hasina Pagal Deewani, Mika S,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a594333b-2747-437e-a0ae-999e3d93e107.mp3,Other,Other,Neutral,Other
Piya Ke Bazaar Mein,Shalmali Kholgade & Palak Muchhal,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/517f0bb2-8827-4497-9c93-369b34d59456.mp3,Other,Other,Neutral,Other
Do You Know,Shaan |  Shreya Ghoshal,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/9864377b-4e97-48e3-afd1-908602efe153.mp3,Other,Other,Neutral,Other
Dil Ka Telephone,Jonita Gandhi & Nakash Aziz,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/11058067-519a-4ad9-b836-d2e2d571adbc.mp3,Sad,Sad,Romantic,Sad
 Mungda,Usha Mangeshkar,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/07a6001d-f64b-4033-9eab-1ac010121c58.mp3,Other,Other,Neutral,Other
Tum Par Hum Hai Atke,Neha Kakkar | Mika Singh,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/088a9745-c9fc-4928-b4be-10790fdca3fb.mp3,Sad,Sad,Sad,Sad
TERE NAAL NACHNA,Badshah,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/fb73ee06-e6f2-47f6-92a3-b883fbbcb6e4.mp3,Sad,Sad,Sad,Sad
Vilayati Sharaab,Darshan Raval & Neeti Mohan,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/9e4ec0ac-dc1a-4ff2-9183-58649435fe59.mp3,Other,Other,Neutral,Other
Vilayati Sharaab,Jyotica Tangri,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/12e948bc-e499-47ca-9eac-95ae9031a1a6.mp3,Other,Other,Neutral,Other
Mera Naam Mary,Chinmayi Sripaada  ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/2c7c512d-8dfc-48ea-bd68-c06c9e3cbb17.mp3,Other,Other,Neutral,Other
Jadoo Ki Jhappi,Mika Singh | Neha Kakkar,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/44df86f1-b744-4a47-871d-a5563d6554f6.mp3,Other,Other,Neutral,Other
Aa Jaana,Darshan Raval | Prakriti,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/757da235-a30d-4495-96c1-6fac64763152.mp3,Other,Romantic,Romantic,Romantic
Ishqyaun Dhishqyaun,Siddharth-Garima,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/3f9ad207-c0f6-44c3-8e87-72e9733c8c2d.mp3,Romantic,Romantic,Romantic,Romantic
Tere Pyaar Mein,Arijit | Nikhita,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/011c8981-a5e5-4db7-8b8f-033ea9b9a2eb.mp3,Sad,Sad,Sad,Sad
Nayan,Dhvani B Jubin N,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/43996cea-8ce2-49c5-889a-410c57384341.mp3,Other,Other,Neutral,Other
Sheher Ki Ladki, Badshah | Diana Penty,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/68974957-c420-427b-b119-2b94d27aedea.mp3,Other,Other,Neutral,Other
Ram Siya Ram,Sachet-Parampara,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/b73b1515-7cce-4543-b59f-bd28048d7b0d.mp3,Other,Other,Neutral,Other
Tujhe Bhi Chand,Shreya Ghoshal,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/0cdaed80-6961-4dec-aee3-98749afad214.mp3,Other,Other,Neutral,Other
Show Me The Thumka,Sunidhi Chauhan & Shashwat Singh ,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/132e0a25-2b66-4627-ada6-0f828d35cfd3.mp3,Other,Other,Neutral,Other
Tune Maari Entriyaan,KK | Neeti Mohan,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/02795a59-c48a-49dd-9862-f05a382c6063.mp3,Other,Other,Neutral,Other
Muqabla,Yash Narvekar | Parampara Thakur,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/c903775e-4466-453e-981a-99667b87753a.mp3,Other,Other,Neutral,Other
Gone Girl,Badshah,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/df2419ae-0268-436c-9ecf-31fa982aee70.mp3,Other,Other,Neutral,Other
Hatt Ja Tau,Sunidhi Chauhan,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/18d2411a-de38-41ce-a932-68ea8a2252d8.mp3,Other,Other,Neutral,Other
Ek Baar Dekh Lijiye,Kalpana Gandharva,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/10dbb1b4-c1fc-4efc-be47-7c891b914802.mp3,Other,Other,Neutral,Other
Do Ghoont,Shruti Rane,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/49a5b928-74e4-4ab6-bb5c-7785fbea745a.mp3,Other,Other,Neutral,Other
Chamak Challo Chel Chabeli,Shreya G.,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/9ddf37c9-01e2-4320-b431-2c836a35a42e.mp3,Other,Other,Neutral,Other
Daaru Peeke Dance,Neha Kakar,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/8999a37f-10c0-4d16-b141-7820d428a4cb.mp3,Party,Party,Energetic,Party
Punjabi Wedding,Sunidhi Chauhan & Benny Dayal,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/78ed0d8e-1a41-4a0e-8ee8-0acd7ba122b9.mp3,Other,Other,Neutral,Other
Jabra Fan,Nakash Aziz,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a5fa27f0-474b-4a54-b455-e54d115e9f9c.mp3,Other,Other,Neutral,Other
Ghungroo, Arijit Singh | Shilpa,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/92e28b92-a103-4d79-837a-5054614b786f.mp3,Other,Sad,Sad,Sad
Dard Karaara,Kumar Sanu | Sadhana Sargam,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a932e22d-1d26-417b-b6b2-f1f417be8452.mp3,Other,Sad,Melancholic,Sad
 Raghupati Raghav,Neeraj Shridhar | Monali Thakur,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/a0cfcf0f-478a-48e7-ba55-ab5c63a6647b.mp3,Other,Other,Neutral,Other
GF BF,Gurinder Seagal,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/8d25dea8-fb1a-42a7-91d9-3d0c33a569ba.mp3,Other,Other,Neutral,Other
Ram Chahe Leela,Siddharth-Garima,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/2f854669-acf2-43f1-b4be-3617093129e0.mp3,Other,Other,Neutral,Other
Sher Khul Gaye,Benny Dayal |  Shilpa Rao,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/0123afa8-3106-4ca4-a016-9dea95cfe2c8.mp3,Other,Other,Neutral,Other
Slow Motion,Nakash Aziz and Shreya Ghoshal.,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/91a4d10b-923a-49b3-a5f9-4b492eaff8b3.mp3,Other,Other,Neutral,Other
Chunnari Chunnari,Abhijeet & Anuradha Sriram,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/f9741976-00bc-438a-a6d2-204afdd04232.mp3,Other,Other,Neutral,Other
Yaad Piya Ki Aane Lagi, Divya Khosla Kumar,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/89a6f7fd-6c40-4f83-983b-7a40400cd3d9.mp3,Other,Sad,Melancholic,Sad
PREM LEELA,AMAN TRIKHA | VINEET SINGH,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/0506aece-6f33-4654-9bb6-34bb638cb473.mp3,Other,Other,Neutral,Other
Zilla Hilela,Pravesh Mallick & Monali Thakur,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/d3d176ad-eef7-46f5-a3ce-48e0cb4226af.mp3,Other,Other,Neutral,Other
Saturday Saturday,Badshah | Akriti K,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/e7cc01a7-8655-4c93-9a62-33c009f89d88.mp3,Other,Other,Neutral,Other
The Jawaani,Vishal & Shekhar,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/532ff90a-d6a4-439c-b8dd-ee7af5ef45c7.mp3,Other,Other,Neutral,Other
Dheeme Dheeme,Tony K | Neha K,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/9f94a2fb-4a0e-4f38-b67a-1977ac01bf6f.mp3,Other,Other,Neutral,Other
Koi Sehri Babu, Shruti Rane,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/ffc5cd90-1e4a-465f-879a-cf7a0776d0ee.mp3,Other,Other,Neutral,Other
Panchhi Boley,M.M. Kreem & Palak Muchhal,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/431c4f8c-a333-440b-943f-7359f3d15373.mp3,Other,Other,Neutral,Other
Dil Mein Baji Guitar, Mika | Amit Kumar,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/444c3081-ae5f-4585-a57b-634995fa6616.mp3,Sad,Sad,Romantic,Sad
Radha Nachegi,Shabab Sabri & Danish Sabri,https://work-pool.blr1.digitaloceanspaces.com/socialMedia_songs/d0db4264-1f91-4a5e-aa35-bb10aed7485f.mp3,Other,Other,Neutral,Other
